Speaker	Utterance	Emotion	Sentiment
maya	वे हवे उन्देर्स्तूद् मिस् खिलवल और् उस्के कुत्तो को तुम् पसन्द् थे तोह् प्रोब्लेम् कह थि	neutral	neutral
rosesh	युयु सरि प्रोब्लेम् युयु ने शुरु कर्दि। मोम 	neutral	neutral
maya	लम्बि लम्बि कहनिय सुनै होगि उस्ने	neutral	neutral
rosesh	नहि नहि उस्ने दुस्रे हि दिन् मेरे तन्ख्व मे से ५०० रुपये कात् दिये	neutral	neutral
sahil	तन्ख?	neutral	neutral
rosesh	य सिम्प्ले औन्त्य् ने कह थ कि अगर् तुम् तोतल् घर् जमै बन् कर् रहोगे तोह् अल्सि हो जओगे रोसेश् इस्लिये थोद स काम् कर्लो 	neutral	neutral
maya	कैस काम्?	neutral	neutral
rosesh	सर्ध्	neutral	neutral
sahil	मत्लब्?	neutral	neutral
rosesh	सेनिओर् अद्विसोर् तो रेगुलर् दोमेस्तिच् हेल्प्	neutral	neutral
sahil	मत्लब् सेनिओर् काम्वल	neutral	neutral
rosesh	य	neutral	neutral
maya	उस् औरत् ने तुम्हे काम्वल बनय और् तुम्	neutral	neutral
rosesh	हान् लेकिन् सुलुक् मलिको जैस इ मेअन् सेथनि त्य्पे बेहवे नहि किय वो तोह् मुझ्से बोहोत् प्यर् से बात् कर्ति थि अल्वय्स्। ये थलि थिक् से मजो बेत। मेरे बथ्रूम् कि तिले साफ़् कर्ने क् लिये थन्क् योउ सो मुच्। शे इस् अ दर्लिन्ग्। लेकिन् युयु उस्के स्किर्त्य् पे अगर् दो स्च्रीज़् पद् जये तोह् वोह् 	neutral	neutral
maya	इत्स् थे लिमित् योउ ब्लूद्य् मैन् अभि उन् दोनो थिक् कर्ति 	neutral	neutral
rosesh	मोम 	neutral	neutral
maya	तुम् मेरि एक् बात् कान् खोल् के सुनो 	neutral	neutral
rosesh	ओकय्	neutral	neutral
maya	अन्द् इ मेअन् लितेरल्ल्य् कान् खोल् के सुनो 	neutral	neutral
rosesh	ओकय्	neutral	neutral
 
paritosh	हू	neutral	neutral
maya	परितोश्, उम्मह्, होव् निचे तो सी योउ	neutral	neutral
paritosh	होव् अरे योउ	neutral	neutral
maya	वेर्य् वेल्ल्	neutral	neutral
paritosh	ओकय् औन्त्य् गिवे मे थे बेस्त् व्रितिन्ग् पपेर्	neutral	neutral
maya	सुरे। लेत् मे सी, लेत् मे सी, लेत् मे आन्॥थिस् इस् थे रिघ्त् थिन्ग् फ़ोर् योउ। इत्'स् अ शर्मिल तलते देसिग्न् 	neutral	neutral
paritosh 	इत्'स् बेऔतिफ़ुल्	neutral	neutral
maya	इस्न्'त् इत्	neutral	neutral
paritosh	होव् मुच्	neutral	neutral
maya	ऊ, जुस्त् निने-फ़िफ़्त्य् ओन्ल्य्	neutral	neutral
monisha	क्य, साधे नौ सौ क व्रितिन्ग् पद्?	neutral	neutral
maya	हह्॥मोनिश। ये खास्, स्पेचिअल् चीज़ेइन् लिख्ने क् लिये है। इ मेअन् अगर् परितोश् अप्नि गिर्ल्फ़्रिएन्द् को लेत्तेर् लिखेग तो ओर्दिनर्य् व्रितिन्ग् पपेर् पे थोदे हि लिखेग। रध बै, निने-फ़िफ़्त्य् लेलो	neutral	neutral
monisha	लेकिन् मुम्म्य् जि, साधे नौ-सौ रुपय्? मै तो सहिल् को बुस् कि तिच्केत् क् पीचे लोवे-लेत्तेर् लिख् क् देति थि।	neutral	neutral
